NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT02705131,Balance Chiropractic Therapy for Cervical Spondylotic Radiculopathy,https://clinicaltrials.gov/study/NCT02705131,UNKNOWN,NO,Cervical Radiculopathy,DEVICE: Balance Chiropractic Therapy|DEVICE: Traction Therapy,Feng Yang,,ALL,"ADULT, OLDER_ADULT",240,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2016-04,2017-07,
NCT04573361,Access to Chiropractic Care During the COVID-19 Healthcare Emergency in Spain,https://clinicaltrials.gov/study/NCT04573361,COMPLETED,NO,Musculoskeletal Pain|Disability Physical|Psychological Distress,OTHER: Chiropractic care (one visit)|OTHER: Chiropractic care (more than one visit),Real Centro Universitario Maria Cristina,Université du Québec à Trois-Rivières|University of Birmingham,ALL,"CHILD, ADULT, OLDER_ADULT",723,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-05-02,2020-05-27,"Real Centro Universitario María Cristina, San Lorenzo De El Escorial, Madrid, 28200, Spain"
NCT04668729,Effects of Lumbosacral Chiropractic on the Olympic Style Weightlifting Athletes,https://clinicaltrials.gov/study/NCT04668729,COMPLETED,NO,Athletic Injuries,OTHER: Chiropractic Manipulation,Bahçeşehir University,Necmettin Erbakan University,MALE,"CHILD, ADULT",37,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-12-06,2021-01-03,"Ankara Türkiye Olimpiyat Hazirlik Merkezi, Ankara, 06820, Turkey"
NCT01057706,Chiropractic and Exercise Management of Spinal Dysfunction in Seniors,https://clinicaltrials.gov/study/NCT01057706,COMPLETED,NO,Neck Disability|Back Disability,OTHER: chiropractic|BEHAVIORAL: exercise,Northwestern Health Sciences University,Health Resources and Services Administration (HRSA),ALL,OLDER_ADULT,200,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2010-01,2014-12,"Northwestern Health Sciences University, Bloomington, Minnesota, 55431, United States"
NCT01357343,Integrated Chiropractic and Acupuncture Treatment for Low Back Pain,https://clinicaltrials.gov/study/NCT01357343,COMPLETED,NO,Low Back Pain,OTHER: Chiropractic|OTHER: Acupuncture,Southern California University of Health Sciences,,ALL,"ADULT, OLDER_ADULT",103,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2011-02,2014-12,"Southern California University of Health Sciences, Whittier, California, 90604, United States"
NCT04919278,Ciropractic Care and Pregnant Women,https://clinicaltrials.gov/study/NCT04919278,COMPLETED,NO,"Pain, Back|Pregnancy Related|Sleep|Quality of Life",PROCEDURE: Chiropractic adjustments,Barcelona College of Chiropractic,,FEMALE,ADULT,42,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2017-10-01,2018-06-15,"Barcelona College of Chiropractic, Barcelona, 08034, Spain"
NCT05936905,Acupuncture Therapy VS Chiropractor Group Therapy to Reduce Anxiety and Depression.,https://clinicaltrials.gov/study/NCT05936905,ENROLLING_BY_INVITATION,NO,Anxiety Depression|HIV/AIDS,OTHER: Acupuncture|OTHER: Chiropractic,Yo San University of Traditional Chinese Medicine,,ALL,"CHILD, ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,"Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2023-07-06,2024-02-01,"Yo San University, Los Angeles, California, 90066, United States"
NCT04666779,Access to Chiropractic Care During the COVID-19 Pandemic,https://clinicaltrials.gov/study/NCT04666779,COMPLETED,NO,Access to Chiropractic Care Services,OTHER: Chiropractic care,Real Centro Universitario Maria Cristina,University of Birmingham|Instituto de Investigación Sanitaria de la Fundación Jiménez Díaz|Université du Québec à Trois-Rivières,ALL,"CHILD, ADULT, OLDER_ADULT",399,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2020-12-18,2021-09-15,"Real Centro Universitario María Cristina, San Lorenzo De El Escorial, Madrid, 28200, Spain"
NCT05401903,Relationship Between Chiropractic Care and Autonomic Nervous System Regulation,https://clinicaltrials.gov/study/NCT05401903,COMPLETED,NO,Chiropractic Maintenance Care and Heart Rate Variability,OTHER: Chiropractic Maintenance Care,Northeast College of Health Sciences,,MALE,ADULT,10,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2022-06-01,2023-05-31,"Jeanmarie R Burke, Seneca Falls, New York, 13148, United States"
NCT06689722,Effectiveness of Chiropractic Treatment Applied Together With Ergonomics Education in Factory Workers With Neck Pain,https://clinicaltrials.gov/study/NCT06689722,COMPLETED,NO,Neck Pain|Work-related Illness,OTHER: chiropractic|OTHER: sham|OTHER: ergonomics,Uskudar University,,MALE,"ADULT, OLDER_ADULT",45,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-11-15,2025-01-02,"Kemalpaşa Heat treatment factory, İzmir, Turkey"
NCT05116020,Swiss Chiropractic Cohort (Swiss ChiCo) Study: Patient Cohort,https://clinicaltrials.gov/study/NCT05116020,COMPLETED,NO,Musculoskeletal Pain,OTHER: Usual chiropractic care,Balgrist University Hospital,"University of Zurich, Epidemiology, Biostatistics and Prevention Institute|University of Southern Denmark, Department of Sports Science and Clinical Biomechanics|Swiss Chiropractic Association (ChiroSuisse)|Swiss Chiropractic Patient Association (Pro Chiropractic Switzerland)",ALL,"ADULT, OLDER_ADULT",568,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2022-03-28,2023-03-31,"Balgrist University Hospital, Zurich, 8008, Switzerland"
NCT01025661,Effects of Chiropractic Care in Patients With Hip Osteoarthritis,https://clinicaltrials.gov/study/NCT01025661,COMPLETED,NO,Hip Osteoarthritis,OTHER: Chiropractic care,Scandinavian College of Chiropractic,Karolinska Institutet|Stockholm South General Hospital,ALL,"ADULT, OLDER_ADULT",14,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: |Primary Purpose: TREATMENT,,,"Scandinavian College of Chiropractic, Solna, Stockholm, 169 57, Sweden"
NCT04299139,Chiropractic Treatment of Arthrogenic Torticollis in Infants; a Retrospective Study on Outcome in 1000 Infants,https://clinicaltrials.gov/study/NCT04299139,COMPLETED,NO,Arthrogenic Torticollis,OTHER: chiropractic treatment,Balgrist University Hospital,,ALL,CHILD,1000,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2019-09-01,2020-04-01,"Balgrist University Hospital, Zürich, Zurich, 8008, Switzerland"
NCT01782092,Activator and Type II Diabetics,https://clinicaltrials.gov/study/NCT01782092,COMPLETED,NO,Type II Diabetes,OTHER: Chiropractic Adjustment,Life University,,ALL,ADULT,5,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2012-08,2014-08,"Life University, Marietta, Georgia, 30060, United States"
NCT00497510,Feasibility Study of Short-Term Effects of Chiropractic Manipulation on Older Adults With Impaired Balance,https://clinicaltrials.gov/study/NCT00497510,COMPLETED,NO,Musculoskeletal Equilibrium,PROCEDURE: Chiropractic manipulation,Cleveland Chiropractic College,,ALL,OLDER_ADULT,11,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE|Primary Purpose: PREVENTION,2006-10,2007-07,"Cleveland Chiropractic College Health Center, Kansas City, Missouri, 64131, United States|Cleveland Chiropractic College, Kansas City, Missouri, 64131, United States"
NCT05350254,Implementation of the MAINTAIN Instrument for Patients With Dysfunctional Spinal Pain,https://clinicaltrials.gov/study/NCT05350254,RECRUITING,NO,"Low Back Pain, Recurrent|Neck Pain|Back Pain",OTHER: Chiropractic maintenance care|OTHER: Standard chiropractic care,Canadian Memorial Chiropractic College,Parker University|Karolinska Institutet|McMaster University,ALL,"ADULT, OLDER_ADULT",220,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2023-11-20,2025-07,"Canadian Memorial Chiropractic College, Toronto, Ontario, M2H 3, Canada"
NCT02670148,Assessment of Chiropractic Treatment: Strength and Balance,https://clinicaltrials.gov/study/NCT02670148,COMPLETED,NO,Low Back Pain,PROCEDURE: Chiropractic manipulative therapy,Ian Coulter,Palmer College of Chiropractic|Samueli Institute for Information Biology,ALL,ADULT,110,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2016-04,2019-02-14,"Naval Branch Health Clinic, NATTC, Pensacola, Florida, 32508, United States"
NCT00497718,The Effect of Chiropractic Manipulation on Spine-related Pain and Balance in Older Adults,https://clinicaltrials.gov/study/NCT00497718,COMPLETED,NO,Musculoskeletal Equilibrium|Back Pain,PROCEDURE: Chiropractic Manipulation,Cleveland Chiropractic College,,ALL,"ADULT, OLDER_ADULT",75,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2007-02,2008-12,"Cleveland Chiropractic College Health Center, Kansas City, Missouri, 64131, United States"
NCT06649903,Cervical Spinal Manipulation and Visteral Osteopathy for Mechanical Neck Pain,https://clinicaltrials.gov/study/NCT06649903,COMPLETED,NO,Neck Pain,BEHAVIORAL: Chiropractic|BEHAVIORAL: Osteopathy,Atlas University,,ALL,"CHILD, ADULT",30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2023-11-01,2024-10-25,"Istanbul Atlas University, İstanbul, Kagıthane, 34408, 34403, Turkey|Atlas University, İstanbul, Kağıthane, 34413, Turkey"
NCT05690568,Changes in Functional Movement Scores Associated With Multimodal Chiropractic Care: a Pilot Feasibility Study,https://clinicaltrials.gov/study/NCT05690568,COMPLETED,NO,Chiropractic,OTHER: multimodal chiropractic care,Cleveland University Kansas City,,ALL,ADULT,20,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2022-01-01,2023-01-01,"Cleveland University Kansas City Chiropractic Health Center, Overland Park, Kansas, 66210, United States"
NCT02684916,Chiropractic Treatment for Headache Among Children Aged 7-14,https://clinicaltrials.gov/study/NCT02684916,COMPLETED,NO,Chronic Headache,PROCEDURE: Chiropractic treatment|PROCEDURE: Placebo,Nordic Institute of Chiropractic and Clinical Biomechanics,University of Southern Denmark,ALL,CHILD,200,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2015-10,2019-10,"Kiropraktisk Center og Børneklinik, Brønderslev, 9700, Denmark"
NCT01741714,Is Chiropractic Spinal Manipulative Therapy an Efficient Treatment Option for Migraine,https://clinicaltrials.gov/study/NCT01741714,COMPLETED,NO,Migraine With Aura|Migraine Without Aura,OTHER: Sham chiropractic manipulative therapy|OTHER: Chiropractic spinal manipulative therapy,"University Hospital, Akershus",Norwegian Foundation for Health and Rehabilitation|Norwegian Chiropractic Association,ALL,"ADULT, OLDER_ADULT",104,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2013-02,2015-09,"Research Centre, Akershus University Hospital, Lørenskog, 1478, Norway"
NCT01096628,Chiropractic and Exercise for Low Back Pain in Adolescents,https://clinicaltrials.gov/study/NCT01096628,COMPLETED,NO,Low Back Pain,OTHER: Chiropractic + Exercise|OTHER: Exercise,Northwestern Health Sciences University,University of Western States|Health Resources and Services Administration (HRSA),ALL,"CHILD, ADULT",185,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2010-03,2013-12,"Northwestern Health Sciences University, Bloominton, Minnesota, 55431, United States|University of Western States, Portland, Oregon, United States"
NCT05310565,The Effects of Chiropractic in Adults With Colon Cancer,https://clinicaltrials.gov/study/NCT05310565,WITHDRAWN,NO,Colon Cancer Stage III|Colon Cancer Stage IV,PROCEDURE: HVLA cervical chiropractic adjustments,Life University,University of Haifa,ALL,"ADULT, OLDER_ADULT",0,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2025-01-01,2025-03-01,"Dr. Sid E. Williams Center for Chiropractic Research, Atlanta, Georgia, 30308, United States"
NCT04134013,Nutrient Nutritional Advise for Low Back Pain Patients Seeking Chiropractic Care,https://clinicaltrials.gov/study/NCT04134013,COMPLETED,NO,Low Back Pain|Nutrition Poor,DIETARY_SUPPLEMENT: Combination: Nutrition AND Chiropractic Adjustment|OTHER: Chiropractic Adjustment: Spinal Manipulation Therapy,Parker University,,ALL,"ADULT, OLDER_ADULT",9,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-10-14,2020-11-26,"Katie Pohlman, Plano, Texas, 75025, United States"
NCT04972929,Effects of Chiropractic Care on Cytokine Levels in Multiple Sclerosis,https://clinicaltrials.gov/study/NCT04972929,RECRUITING,NO,"Multiple Sclerosis, Relapsing-Remitting",OTHER: Spinal Manipulation|OTHER: Sham Spinal Manipulation,University of Alabama at Birmingham,,ALL,ADULT,24,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-12-15,2025-07-01,"University of Alabama at Birmingham, Birmingham, Alabama, 35294, United States"
NCT02031562,Geriatrics Balance and Low Back Pain Study,https://clinicaltrials.gov/study/NCT02031562,COMPLETED,NO,Distorted Balance|Low Back Pain,OTHER: chiropractic|OTHER: physical therapy,Logan College of Chiropractic,St. Louis University,ALL,"ADULT, OLDER_ADULT",169,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2009-10,2013-08,"Logan College of Chiropractic, Chesterfield, Missouri, 63017, United States"
NCT01689168,Chiropractic Treatment With Counseling Versus Counseling Alone for Promoting Smoking Cessation,https://clinicaltrials.gov/study/NCT01689168,TERMINATED,NO,Smoking,BEHAVIORAL: Counseling|PROCEDURE: Chiropractic adjustment,Southern California University of Health Sciences,,ALL,"ADULT, OLDER_ADULT",19,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2012-03,2014-05,"University Health Center - Whittier, Whittier, California, 90604, United States"
NCT02138656,CHiropractic for Infantile Colic Study,https://clinicaltrials.gov/study/NCT02138656,TERMINATED,NO,Infantile Colic,OTHER: Chiropractic|OTHER: Best Standard Care,University of Southampton,McTimoney College of Chiropractic,ALL,CHILD,1,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2014-03,2014-12,"University of Southampton, Southampton, Hampshire, United Kingdom"
NCT06153290,Patient Perceptions Following a Single Session of Simulated or Genuine HVLA Manual Chiropractic Adjustments,https://clinicaltrials.gov/study/NCT06153290,COMPLETED,NO,Subluxation,PROCEDURE: Chiropractic adjustment|PROCEDURE: Sham adjustment,Life University,,ALL,ADULT,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: OTHER,2024-01-04,2024-08-26,"Dr. Sid E. Williams Center for Chiropractic Research, Marietta, Georgia, 30067, United States"
NCT03849794,Chiropractic Care Plus Physiotherapy Compared to Physiotherapy Alone in Chronic Stroke Patients,https://clinicaltrials.gov/study/NCT03849794,COMPLETED,NO,Chronic Stroke,OTHER: Experimental Group|OTHER: Control group,Riphah International University,,ALL,"CHILD, ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-01-15,2019-06-17,"Riphah International University, Islamabad, Federal, 44000, Pakistan"
NCT00429624,Randomized Controlled Trial of Chiropractic Manipulation Versus Medical Therapy for Chronic Neck Pain,https://clinicaltrials.gov/study/NCT00429624,COMPLETED,NO,Neck Pain,PROCEDURE: Chiropractic manipulation|DRUG: acetaminophen,"University of Colorado, Denver",Foundation for Chiropractic Education and Research (FCER),ALL,"ADULT, OLDER_ADULT",70,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE|Primary Purpose: TREATMENT,1994-09,2007-01,"University of Colorado Health Sciences Center, Denver, Colorado, 80262, United States"
NCT05693064,The Impact of Chiropractic on Long COVID-19,https://clinicaltrials.gov/study/NCT05693064,SUSPENDED,NO,Long COVID,OTHER: wait-list|PROCEDURE: chiropractic adjustments,Life University,,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2025-01-15,2025-08-01,"Lydian Chiropractic LLC, Cambridge, Massachusetts, 02138, United States"
NCT05226715,Effect of Lower Extremity Joint Manipulation on a Lower Extremity Somatosensory Illusion,https://clinicaltrials.gov/study/NCT05226715,COMPLETED,NO,Coordination and Balance Disturbances|Healthy,OTHER: chiropractic manual therapy,Parker University,,ALL,ADULT,8,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2021-05-14,2021-05-16,"Synapse Laboratory, Dallas, Texas, 75229, United States"
NCT05401682,Prospective Study of Post Surgical Continued Spinal Pain Patients,https://clinicaltrials.gov/study/NCT05401682,COMPLETED,NO,Low Back Pain|Cervical Pain|Neck Disorder|Low Back Disorder|Spine Injury,OTHER: Cox chiropractic care,Keiser University College of Chiropractic Medicine,,ALL,"ADULT, OLDER_ADULT",61,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2019-02-01,2020-11-23,"Keiser University, West Palm Beach, Florida, 33411, United States"
NCT04981782,Passive Cervical Range of Motion in Infants,https://clinicaltrials.gov/study/NCT04981782,COMPLETED,NO,Arthrogenic Torticollis,"OTHER: No study specific intervention, regular care.",Balgrist University Hospital,,ALL,CHILD,74,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2021-11-01,2024-08-01,"Balgrist University Hospital, Zürich, Zurich, 8008, Switzerland|Balgrist University Hospital, Zurich, 8008, Switzerland"
NCT06606795,The Effects of Cervical and Thoracic Manipulation Therapy Applied to Weightlifting Athletes,https://clinicaltrials.gov/study/NCT06606795,NOT_YET_RECRUITING,NO,Weightlifting|Breathing|Breath Tests|Athlete|Spinal Manipulation,OTHER: Spinal Manipulation,Selcuk University,,ALL,"CHILD, ADULT",40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2024-10-04,2025-04-01,"Selcuk University, Faculty of Health Sciences, Department of Physiotherapy and Rehabilitation, Konya, Selcuklu, 42130, Turkey"
NCT06194942,"The EFFECT of CHIROPRACTIC THORACIC MANIPULATION on PAIN, DEPRESSION, SLEEP and QUALITY of LIFE in PATIENTS with FIBROMYALGIA",https://clinicaltrials.gov/study/NCT06194942,COMPLETED,NO,Fibromyalgia,OTHER: chiropractic manipulation|OTHER: sham manipulation,Bahçeşehir University,,FEMALE,ADULT,50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2023-07-01,2024-08-25,"Şişli Hamidiye Etfal Training and Research Hospital, Istanbul, Sarıyer, Turkey"
NCT01953614,Effects of Chiropractic Adjustments on Brain Function Using Quantitative Encephalography,https://clinicaltrials.gov/study/NCT01953614,COMPLETED,NO,Brain Function,OTHER: Chiropractic adjustment|OTHER: Sham adjustment,Life University,,ALL,"CHILD, ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: HEALTH_SERVICES_RESEARCH,2013-06,2015-12,"Life University, Marietta, Georgia, 30060, United States"
